Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,aclnnAddmm_MatMulV3Common_MatMulV3,AI_CORE,2,3166,260.645,1753145999027503.335	,1753145999027763.980	
0,aclnnRelu_Relu_Relu,AI_VECTOR_CORE,2,3167,220.504,1753145999027764.000	,1753145999027984.504	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,3168,272.706,1753145999027984.524	,1753145999028257.230	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,3169,45.561,1753145999028257.270	,1753145999028302.831	
0,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,2,3170,40.841,1753145999028302.851	,1753145999028343.692	
0,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,2,3171,41.18,1753145999028343.712	,1753145999028384.892	
0,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,2,3172,3.24,1753145999028384.932	,1753145999028388.172	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,3173,127.923,1753145999028388.192	,1753145999028516.115	
0,aclnnMuls_MulAiCore_Mul,AI_VECTOR_CORE,2,3174,32.221,1753145999028516.135	,1753145999028548.356	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,3175,13.56,1753145999028548.376	,1753145999028561.936	
0,aclnnInplaceCopy_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,3176,15.54,1753145999028561.976	,1753145999028577.516	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,3177,126.283,1753145999028577.556	,1753145999028703.839	
0,aclnnInplaceCopy_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,3178,75.821,1753145999028703.859	,1753145999028779.680	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,3179,9.3,1753145999028779.700	,1753145999028789.000	
0,aclnnInplaceCopy_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,3180,15.001,1753145999028789.040	,1753145999028804.041	
0,aclnnInplaceCopy_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,3181,170.803,1753145999028804.061	,1753145999028974.864	
0,aclnnBatchMatMul_BatchMatMulNd_MemSet,AI_VECTOR_CORE,2,3182,12.38,1753145999028974.884	,1753145999028987.264	
0,aclnnBatchMatMul_BatchMatMulNd_BatchMatMulV2,AI_CORE,2,3183,62.322,1753145999028987.284	,1753145999029049.606	
0,aclnnMax_ReduceMaxAiCore_ReduceMax,MIX_AIV,2,3184,17.58,1753145999029049.626	,1753145999029067.206	
0,aclnnSub_SubAiCore_Sub,AI_VECTOR_CORE,2,3185,8.46,1753145999029067.226	,1753145999029075.686	
0,aclnnClamp_ClipByValueV2AiCore_ClipByValueV2,AI_VECTOR_CORE,2,3186,22.601,1753145999029075.706	,1753145999029098.307	
0,aclnnClamp_ClipByValueV2AiCore_ClipByValueV2,AI_VECTOR_CORE,2,3187,18.8,1753145999029098.327	,1753145999029117.127	
0,aclnnMaxDim_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,3188,17.52,1753145999029117.147	,1753145999029134.667	
0,aclnnMaxDim_Max2AiCore_ArgMaxWithValue,AI_VECTOR_CORE,2,3189,23.961,1753145999029134.687	,1753145999029158.648	
0,aclnnMaxDim_CastAiCore_Cast,AI_VECTOR_CORE,2,3190,1.58,1753145999029158.668	,1753145999029160.248	
0,aclnnSub_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,3191,14.98,1753145999029160.288	,1753145999029175.268	
0,aclnnSub_SubAiCore_Sub,AI_VECTOR_CORE,2,3192,13.72,1753145999029175.288	,1753145999029189.008	
0,aclnnClamp_ClipByValueV2AiCore_ClipByValueV2,AI_VECTOR_CORE,2,3193,21.601,1753145999029189.028	,1753145999029210.629	
0,aclnnClamp_ClipByValueV2AiCore_ClipByValueV2,AI_VECTOR_CORE,2,3194,18.04,1753145999029210.649	,1753145999029228.689	
0,aclnnRepeat_TileAiCore_Tile,AI_VECTOR_CORE,2,3195,7.96,1753145999029228.729	,1753145999029236.689	
0,aclnnInplaceMaskedFillScalar_MaskedFillAiCore_MaskedFill,AI_VECTOR_CORE,2,3196,20.861,1753145999029236.709	,1753145999029257.570	
0,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,2,3197,13.22,1753145999029257.590	,1753145999029270.810	
0,aclnnRepeat_TileAiCore_Tile,AI_VECTOR_CORE,2,3198,2.38,1753145999029270.830	,1753145999029273.210	
0,aclnnInplaceMaskedFillScalar_MaskedFillAiCore_MaskedFill,AI_VECTOR_CORE,2,3199,24.341,1753145999029273.230	,1753145999029297.571	
0,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,2,3200,25.04,1753145999029297.591	,1753145999029322.631	
0,aclnnBatchMatMul_BatchMatMulNd_MemSet,AI_VECTOR_CORE,2,3201,32.181,1753145999029322.651	,1753145999029354.832	
0,aclnnBatchMatMul_BatchMatMulNd_BatchMatMulV2,AI_CORE,2,3202,103.142,1753145999029354.852	,1753145999029457.994	
0,aclnnBatchMatMul_BatchMatMulNd_MemSet,AI_VECTOR_CORE,2,3203,6.28,1753145999029458.014	,1753145999029464.294	
0,aclnnBatchMatMul_BatchMatMulNd_BatchMatMulV2,AI_CORE,2,3204,234.405,1753145999029464.314	,1753145999029698.719	
0,aclnnInplaceCopy_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,3205,103.022,1753145999029698.739	,1753145999029801.761	
0,aclnnInplaceCopy_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,3206,15.36,1753145999029801.781	,1753145999029817.141	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,3207,143.403,1753145999029817.161	,1753145999029960.564	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,3208,8.08,1753145999029960.584	,1753145999029968.664	
0,aclnnMul_MulAiCore_Mul,AI_VECTOR_CORE,2,3209,17.36,1753145999029968.684	,1753145999029986.044	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,3210,25.841,1753145999029986.064	,1753145999030011.905	
0,aclnnMul_MulAiCore_Mul,AI_VECTOR_CORE,2,3211,10.36,1753145999030011.925	,1753145999030022.285	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,3212,1.68,1753145999030022.305	,1753145999030023.985	
0,aclnnBitwiseNot_LogicalNotAiCore_LogicalNot,AI_VECTOR_CORE,2,3213,1.52,1753145999030024.005	,1753145999030025.525	
0,aclnnRepeat_TileAiCore_Tile,AI_VECTOR_CORE,2,3214,2.3,1753145999030025.545	,1753145999030027.845	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,3215,1.66,1753145999030027.865	,1753145999030029.525	
0,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,AI_VECTOR_CORE,2,3216,1.32,1753145999030029.545	,1753145999030030.865	
0,aclnnInplaceMaskedFillScalar_MaskedFillAiCore_MaskedFill,AI_VECTOR_CORE,2,3217,3.24,1753145999030030.885	,1753145999030034.125	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,3218,6.36,1753145999030034.145	,1753145999030040.505	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,3219,5.121,1753145999030040.525	,1753145999030045.646	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,3220,5.08,1753145999030045.666	,1753145999030050.746	
0,aclnnMuls_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,3221,15.26,1753145999030050.766	,1753145999030066.026	
0,aclnnMuls_MulAiCore_Mul,AI_VECTOR_CORE,2,3222,1.58,1753145999030066.046	,1753145999030067.626	
0,aclnnBaddbmm_Muls_Muls,AI_VECTOR_CORE,2,3223,1.32,1753145999030067.646	,1753145999030068.966	
0,aclnnBaddbmm_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,3224,14.44,1753145999030068.986	,1753145999030083.426	
0,aclnnBaddbmm_BatchMatMulNd_MemSet,AI_VECTOR_CORE,2,3225,13.801,1753145999030083.446	,1753145999030097.247	
0,aclnnBaddbmm_BatchMatMulNd_BatchMatMulV2,AI_CORE,2,3226,4.7,1753145999030097.267	,1753145999030101.967	
0,aclnnBaddbmm_AddAiCore_Add,AI_VECTOR_CORE,2,3227,1.36,1753145999030101.987	,1753145999030103.347	
0,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,2,3228,11.58,1753145999030103.387	,1753145999030114.967	
0,aclnnBatchMatMul_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,3229,16.66,1753145999030114.987	,1753145999030131.647	
0,aclnnBatchMatMul_BatchMatMulNd_MemSet,AI_VECTOR_CORE,2,3230,7.68,1753145999030131.667	,1753145999030139.347	
0,aclnnBatchMatMul_BatchMatMulNd_BatchMatMulV2,AI_CORE,2,3231,4.041,1753145999030139.367	,1753145999030143.408	
0,aclnnInplaceCopy_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,3232,14.4,1753145999030143.428	,1753145999030157.828	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,3233,5.4,1753145999030157.848	,1753145999030163.248	
0,aclnnMean_ReduceMeanAiCore_ReduceMean,MIX_AIV,2,3234,11.42,1753145999030163.288	,1753145999030174.708	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,3235,1.4,1753145999030174.728	,1753145999030176.128	
0,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,2,3236,6.72,1753145999030215.469	,1753145999030222.189	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,3237,13.18,1753145999030316.731	,1753145999030329.911	
0,aclnnRelu_Relu_Relu,AI_VECTOR_CORE,2,3238,2.08,1753145999030353.812	,1753145999030355.892	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,3239,6.64,1753145999030457.194	,1753145999030463.834	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,3240,1.56,1753145999030539.175	,1753145999030540.735	
0,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,2,3241,5.44,1753145999030634.917	,1753145999030640.357	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,3242,33.021,1753145999031178.268	,1753145999031211.289	
0,aclnnMul_SliceAiCore_Slice,AI_VECTOR_CORE,2,3243,3.1,1753145999031309.631	,1753145999031312.731	
0,aclnnMul_SliceAiCore_Slice,AI_VECTOR_CORE,2,3244,2.52,1753145999031312.751	,1753145999031315.271	
0,aclnnMul_MulAiCore_Mul,AI_VECTOR_CORE,2,3245,2.02,1753145999031323.211	,1753145999031325.231	
0,aclnnReduceSum_ReduceSumOpAiCore_ReduceSum,MIX_AIV,2,3246,6.02,1753145999031346.832	,1753145999031352.852	
0,aclnnEqScalar_EqualAiCore_Equal,AI_VECTOR_CORE,2,3247,3.04,1753145999031370.872	,1753145999031373.912	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,3248,41.861,1753145999031639.297	,1753145999031681.158	
0,aclnnInplaceCopy_TensorMoveAiCore_TensorMove,AI_VECTOR_CORE,2,3249,20.46,1753145999031720.819	,1753145999031741.279	
0,aclnnInplaceMaskedFillScalar_MaskedFillAiCore_MaskedFill,AI_VECTOR_CORE,2,3250,36.901,1753145999031741.299	,1753145999031778.200	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,3251,36.48,1753145999031851.442	,1753145999031887.922	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,3252,23.46,1753145999031947.884	,1753145999031971.344	
0,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,2,3253,86.561,1753145999032003.265	,1753145999032089.826	
0,aclnnStack_SliceAiCore_Slice,AI_VECTOR_CORE,2,3254,2.54,1753145999032091.806	,1753145999032094.346	
0,aclnnStack_SliceAiCore_Slice,AI_VECTOR_CORE,2,3255,2.58,1753145999032094.386	,1753145999032096.966	
0,aclnnStack_PackAiCore_Pack,AI_VECTOR_CORE,2,3256,2.68,1753145999032106.167	,1753145999032108.847	
0,aclnnDiv_CastAiCore_Cast,AI_VECTOR_CORE,2,3257,1.86,1753145999032224.129	,1753145999032225.989	
0,aclnnDiv_RealDivAiCore_RealDiv,AI_VECTOR_CORE,2,3258,101.822,1753145999032226.009	,1753145999032327.831	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,3259,129.263,1753145999032327.851	,1753145999032457.114	
0,aclnnCast_CastAiCore_Cast,AI_VECTOR_CORE,2,3260,1.84,1753145999032457.134	,1753145999032458.974	
0,aclnnCast_CastAiCore_Cast,AI_VECTOR_CORE,2,3261,1.48,1753145999032458.994	,1753145999032460.474	
0,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,AI_VECTOR_CORE,2,3262,13.24,1753145999032460.494	,1753145999032473.734	
0,aclnnMultiScaleDeformableAttnFunction_MultiScaleDeformableAttnFunction_MultiScaleDeformableAttnFunction,MIX_AIV,2,3263,3038.08,1753145999032507.795	,1753145999035545.875	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,3264,37.401,1753145999035545.895	,1753145999035583.296	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,3265,19.541,1753145999035583.316	,1753145999035602.857	
0,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,2,3266,51.281,1753145999035602.877	,1753145999035654.158	
0,aclnnAddmm_MatMulV3Common_MatMulV3,AI_CORE,2,3267,259.805,1753145999035654.178	,1753145999035913.983	
0,aclnnRelu_Relu_Relu,AI_VECTOR_CORE,2,3268,221.384,1753145999035914.003	,1753145999036135.387	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,3269,271.666,1753145999036135.407	,1753145999036407.073	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,3270,46.021,1753145999036407.113	,1753145999036453.134	
0,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,2,3271,41.32,1753145999036453.154	,1753145999036494.474	
0,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,2,3272,42.321,1753145999036494.494	,1753145999036536.815	
0,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,2,3273,3.26,1753145999036536.835	,1753145999036540.095	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,3274,127.923,1753145999036540.135	,1753145999036668.058	
0,aclnnMuls_MulAiCore_Mul,AI_VECTOR_CORE,2,3275,32.3,1753145999036668.078	,1753145999036700.378	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,3276,12.101,1753145999036700.398	,1753145999036712.499	
0,aclnnInplaceCopy_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,3277,15.72,1753145999036712.519	,1753145999036728.239	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,3278,126.043,1753145999036728.259	,1753145999036854.302	
0,aclnnInplaceCopy_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,3279,73.421,1753145999036854.322	,1753145999036927.743	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,3280,9.4,1753145999036927.783	,1753145999036937.183	
0,aclnnInplaceCopy_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,3281,14.801,1753145999036937.203	,1753145999036952.004	
0,aclnnInplaceCopy_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,3282,169.483,1753145999036952.024	,1753145999037121.507	
0,aclnnBatchMatMul_BatchMatMulNd_MemSet,AI_VECTOR_CORE,2,3283,12.82,1753145999037121.547	,1753145999037134.367	
0,aclnnBatchMatMul_BatchMatMulNd_BatchMatMulV2,AI_CORE,2,3284,61.861,1753145999037134.387	,1753145999037196.248	
0,aclnnMax_ReduceMaxAiCore_ReduceMax,MIX_AIV,2,3285,17.401,1753145999037196.268	,1753145999037213.669	
0,aclnnSub_SubAiCore_Sub,AI_VECTOR_CORE,2,3286,8.44,1753145999037213.709	,1753145999037222.149	
0,aclnnClamp_ClipByValueV2AiCore_ClipByValueV2,AI_VECTOR_CORE,2,3287,20.22,1753145999037222.169	,1753145999037242.389	
0,aclnnClamp_ClipByValueV2AiCore_ClipByValueV2,AI_VECTOR_CORE,2,3288,18.441,1753145999037242.409	,1753145999037260.850	
0,aclnnMaxDim_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,3289,16.18,1753145999037260.870	,1753145999037277.050	
0,aclnnMaxDim_Max2AiCore_ArgMaxWithValue,AI_VECTOR_CORE,2,3290,24.32,1753145999037277.090	,1753145999037301.410	
0,aclnnMaxDim_CastAiCore_Cast,AI_VECTOR_CORE,2,3291,1.501,1753145999037301.450	,1753145999037302.951	
0,aclnnSub_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,3292,14.32,1753145999037302.971	,1753145999037317.291	
0,aclnnSub_SubAiCore_Sub,AI_VECTOR_CORE,2,3293,13.72,1753145999037317.311	,1753145999037331.031	
0,aclnnClamp_ClipByValueV2AiCore_ClipByValueV2,AI_VECTOR_CORE,2,3294,18.541,1753145999037331.051	,1753145999037349.592	
0,aclnnClamp_ClipByValueV2AiCore_ClipByValueV2,AI_VECTOR_CORE,2,3295,15.96,1753145999037349.632	,1753145999037365.592	
0,aclnnRepeat_TileAiCore_Tile,AI_VECTOR_CORE,2,3296,8.18,1753145999037365.612	,1753145999037373.792	
0,aclnnInplaceMaskedFillScalar_MaskedFillAiCore_MaskedFill,AI_VECTOR_CORE,2,3297,21.4,1753145999037373.832	,1753145999037395.232	
0,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,2,3298,13.121,1753145999037395.252	,1753145999037408.373	
0,aclnnRepeat_TileAiCore_Tile,AI_VECTOR_CORE,2,3299,2.3,1753145999037408.393	,1753145999037410.693	
0,aclnnInplaceMaskedFillScalar_MaskedFillAiCore_MaskedFill,AI_VECTOR_CORE,2,3300,26.64,1753145999037410.713	,1753145999037437.353	
0,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,2,3301,24.561,1753145999037437.373	,1753145999037461.934	
0,aclnnBatchMatMul_BatchMatMulNd_MemSet,AI_VECTOR_CORE,2,3302,35.42,1753145999037461.954	,1753145999037497.374	
0,aclnnBatchMatMul_BatchMatMulNd_BatchMatMulV2,AI_CORE,2,3303,101.822,1753145999037497.394	,1753145999037599.216	
0,aclnnBatchMatMul_BatchMatMulNd_MemSet,AI_VECTOR_CORE,2,3304,6.881,1753145999037599.236	,1753145999037606.117	
0,aclnnBatchMatMul_BatchMatMulNd_BatchMatMulV2,AI_CORE,2,3305,233.304,1753145999037606.137	,1753145999037839.441	
0,aclnnInplaceCopy_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,3306,102.262,1753145999037839.461	,1753145999037941.723	
0,aclnnInplaceCopy_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,3307,15.441,1753145999037941.743	,1753145999037957.184	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,3308,143.422,1753145999037957.204	,1753145999038100.626	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,3309,7.641,1753145999038100.646	,1753145999038108.287	
0,aclnnMul_MulAiCore_Mul,AI_VECTOR_CORE,2,3310,18.06,1753145999038108.327	,1753145999038126.387	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,3311,28.141,1753145999038126.427	,1753145999038154.568	
0,aclnnMul_MulAiCore_Mul,AI_VECTOR_CORE,2,3312,10.72,1753145999038154.588	,1753145999038165.308	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,3313,1.62,1753145999038165.328	,1753145999038166.948	
0,aclnnBitwiseNot_LogicalNotAiCore_LogicalNot,AI_VECTOR_CORE,2,3314,1.44,1753145999038166.968	,1753145999038168.408	
0,aclnnRepeat_TileAiCore_Tile,AI_VECTOR_CORE,2,3315,2.26,1753145999038168.428	,1753145999038170.688	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,3316,1.56,1753145999038170.728	,1753145999038172.288	
0,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,AI_VECTOR_CORE,2,3317,1.32,1753145999038172.308	,1753145999038173.628	
0,aclnnInplaceMaskedFillScalar_MaskedFillAiCore_MaskedFill,AI_VECTOR_CORE,2,3318,3.04,1753145999038173.648	,1753145999038176.688	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,3319,6.26,1753145999038176.708	,1753145999038182.968	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,3320,5.66,1753145999038182.988	,1753145999038188.648	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,3321,5.1,1753145999038188.668	,1753145999038193.768	
0,aclnnMuls_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,3322,15.381,1753145999038193.788	,1753145999038209.169	
0,aclnnMuls_MulAiCore_Mul,AI_VECTOR_CORE,2,3323,1.66,1753145999038209.209	,1753145999038210.869	
0,aclnnBaddbmm_Muls_Muls,AI_VECTOR_CORE,2,3324,1.3,1753145999038210.909	,1753145999038212.209	
0,aclnnBaddbmm_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,3325,14.26,1753145999038212.229	,1753145999038226.489	
0,aclnnBaddbmm_BatchMatMulNd_MemSet,AI_VECTOR_CORE,2,3326,14.04,1753145999038226.509	,1753145999038240.549	
0,aclnnBaddbmm_BatchMatMulNd_BatchMatMulV2,AI_CORE,2,3327,4.64,1753145999038240.589	,1753145999038245.229	
0,aclnnBaddbmm_AddAiCore_Add,AI_VECTOR_CORE,2,3328,1.42,1753145999038245.249	,1753145999038246.669	
0,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,2,3329,11.701,1753145999038246.689	,1753145999038258.390	
0,aclnnBatchMatMul_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,3330,16.14,1753145999038258.410	,1753145999038274.550	
0,aclnnBatchMatMul_BatchMatMulNd_MemSet,AI_VECTOR_CORE,2,3331,7.36,1753145999038274.590	,1753145999038281.950	
0,aclnnBatchMatMul_BatchMatMulNd_BatchMatMulV2,AI_CORE,2,3332,4.02,1753145999038281.970	,1753145999038285.990	
0,aclnnInplaceCopy_TransposeAiCore_Transpose,AI_VECTOR_CORE,2,3333,16.42,1753145999038286.010	,1753145999038302.430	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,3334,4.681,1753145999038302.450	,1753145999038307.131	
0,aclnnMean_ReduceMeanAiCore_ReduceMean,MIX_AIV,2,3335,10.98,1753145999038307.151	,1753145999038318.131	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,3336,1.42,1753145999038318.151	,1753145999038319.571	
0,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,2,3337,6.84,1753145999038319.591	,1753145999038326.431	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,3338,13.08,1753145999038326.451	,1753145999038339.531	
0,aclnnRelu_Relu_Relu,AI_VECTOR_CORE,2,3339,2.16,1753145999038339.551	,1753145999038341.711	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,3340,7.14,1753145999038341.731	,1753145999038348.871	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,3341,1.481,1753145999038348.891	,1753145999038350.372	
0,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,2,3342,5.62,1753145999038424.613	,1753145999038430.233	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,3343,32.401,1753145999039181.668	,1753145999039214.069	
0,aclnnMul_SliceAiCore_Slice,AI_VECTOR_CORE,2,3344,3.2,1753145999039328.631	,1753145999039331.831	
0,aclnnMul_SliceAiCore_Slice,AI_VECTOR_CORE,2,3345,2.6,1753145999039331.871	,1753145999039334.471	
0,aclnnMul_MulAiCore_Mul,AI_VECTOR_CORE,2,3346,2.16,1753145999039334.491	,1753145999039336.651	
0,aclnnReduceSum_ReduceSumOpAiCore_ReduceSum,MIX_AIV,2,3347,5.74,1753145999039376.152	,1753145999039381.892	
0,aclnnEqScalar_EqualAiCore_Equal,AI_VECTOR_CORE,2,3348,2.94,1753145999039412.533	,1753145999039415.473	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,3349,42.62,1753145999039658.298	,1753145999039700.918	
0,aclnnInplaceCopy_TensorMoveAiCore_TensorMove,AI_VECTOR_CORE,2,3350,20.681,1753145999039745.899	,1753145999039766.580	
0,aclnnInplaceMaskedFillScalar_MaskedFillAiCore_MaskedFill,AI_VECTOR_CORE,2,3351,39.561,1753145999039769.700	,1753145999039809.261	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,3352,37.781,1753145999039882.702	,1753145999039920.483	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,3353,23.78,1753145999039978.364	,1753145999040002.144	
0,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,2,3354,85.862,1753145999040034.765	,1753145999040120.627	
0,aclnnStack_SliceAiCore_Slice,AI_VECTOR_CORE,2,3355,2.48,1753145999040120.667	,1753145999040123.147	
0,aclnnStack_SliceAiCore_Slice,AI_VECTOR_CORE,2,3356,2.48,1753145999040123.167	,1753145999040125.647	
0,aclnnStack_PackAiCore_Pack,AI_VECTOR_CORE,2,3357,2.92,1753145999040130.007	,1753145999040132.927	
0,aclnnDiv_CastAiCore_Cast,AI_VECTOR_CORE,2,3358,1.74,1753145999040253.290	,1753145999040255.030	
0,aclnnDiv_RealDivAiCore_RealDiv,AI_VECTOR_CORE,2,3359,98.582,1753145999040255.050	,1753145999040353.632	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,3360,129.762,1753145999040353.652	,1753145999040483.414	
0,aclnnCast_CastAiCore_Cast,AI_VECTOR_CORE,2,3361,1.88,1753145999040483.434	,1753145999040485.314	
0,aclnnCast_CastAiCore_Cast,AI_VECTOR_CORE,2,3362,1.62,1753145999040485.334	,1753145999040486.954	
0,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,AI_VECTOR_CORE,2,3363,13.08,1753145999040486.974	,1753145999040500.054	
0,aclnnMultiScaleDeformableAttnFunction_MultiScaleDeformableAttnFunction_MultiScaleDeformableAttnFunction,MIX_AIV,2,3364,3037.901,1753145999040543.055	,1753145999043580.956	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,3365,36.781,1753145999043580.976	,1753145999043617.757	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,3366,20.82,1753145999043617.777	,1753145999043638.597	
0,aclnnLayerNormWithImplMode_LayerNormV3WithImplMode_LayerNormV3,AI_VECTOR_CORE,2,3367,52.321,1753145999043638.617	,1753145999043690.938	
0,aclnnAddmm_MatMulV3Common_MatMulV3,AI_CORE,2,3368,261.345,1753145999043690.958	,1753145999043952.303	
0,aclnnRelu_Relu_Relu,AI_VECTOR_CORE,2,3369,221.245,1753145999043952.323	,1753145999044173.568	
0,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,2,3370,275.005,1753145999044173.608	,1753145999044448.613	
0,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,2,3371,43.961,1753145999044448.653	,1753145999044492.614	
